LOCATION,Country,TRANSACT,Transaction,MEASURE,Measure_1,TIME,Year,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
DEU,Germany,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2022,2022,USD,US Dollar,0,Units,null,null,66616.053773,P,Provisional value,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1995,1995,USD,US Dollar,0,Units,null,null,15422.237233,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1996,1996,USD,US Dollar,0,Units,null,null,16144.227287,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1997,1997,USD,US Dollar,0,Units,null,null,17152.668709,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1998,1998,USD,US Dollar,0,Units,null,null,18033.580689,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1999,1999,USD,US Dollar,0,Units,null,null,18464.726453,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2000,2000,USD,US Dollar,0,Units,null,null,19518.691699,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2001,2001,USD,US Dollar,0,Units,null,null,20960.95269,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2002,2002,USD,US Dollar,0,Units,null,null,22615.957435,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2003,2003,USD,US Dollar,0,Units,null,null,23897.870083,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2004,2004,USD,US Dollar,0,Units,null,null,25461.140401,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2005,2005,USD,US Dollar,0,Units,null,null,25577.445437,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2006,2006,USD,US Dollar,0,Units,null,null,28548.886137,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2007,2007,USD,US Dollar,0,Units,null,null,29326.858976,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2008,2008,USD,US Dollar,0,Units,null,null,30855.935774,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2009,2009,USD,US Dollar,0,Units,null,null,30358.243038,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2010,2010,USD,US Dollar,0,Units,null,null,27908.17339,B,Break,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2011,2011,USD,US Dollar,0,Units,null,null,25671.409119,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2012,2012,USD,US Dollar,0,Units,null,null,24911.130276,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2013,2013,USD,US Dollar,0,Units,null,null,25986.640698,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2014,2014,USD,US Dollar,0,Units,null,null,26625.159298,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2015,2015,USD,US Dollar,0,Units,null,null,26760.280798,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2016,2016,USD,US Dollar,0,Units,null,null,27511.803202,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2017,2017,USD,US Dollar,0,Units,null,null,28604.829152,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2018,2018,USD,US Dollar,0,Units,null,null,29617.518625,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2019,2019,USD,US Dollar,0,Units,null,null,31611.259408,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2020,2020,USD,US Dollar,0,Units,null,null,29088.257852,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2021,2021,USD,US Dollar,0,Units,null,null,32797.27833,P,Provisional value,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2022,2022,USD,US Dollar,0,Units,null,null,38396.501019,P,Provisional value,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1995,1995,USD,US Dollar,0,Units,null,null,8689.497816,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1996,1996,USD,US Dollar,0,Units,null,null,9403.68711,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1997,1997,USD,US Dollar,0,Units,null,null,10083.928359,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1998,1998,USD,US Dollar,0,Units,null,null,10622.306274,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1999,1999,USD,US Dollar,0,Units,null,null,10714.989611,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2000,2000,USD,US Dollar,0,Units,null,null,11352.757373,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2001,2001,USD,US Dollar,0,Units,null,null,12388.117754,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2002,2002,USD,US Dollar,0,Units,null,null,13307.878099,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2003,2003,USD,US Dollar,0,Units,null,null,14166.188066,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2004,2004,USD,US Dollar,0,Units,null,null,15198.235186,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2005,2005,USD,US Dollar,0,Units,null,null,16595.261602,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2006,2006,USD,US Dollar,0,Units,null,null,18851.239403,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2007,2007,USD,US Dollar,0,Units,null,null,21140.876856,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2008,2008,USD,US Dollar,0,Units,null,null,23608.977522,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2009,2009,USD,US Dollar,0,Units,null,null,22946.343655,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2010,2010,USD,US Dollar,0,Units,null,null,25218.341147,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2011,2011,USD,US Dollar,0,Units,null,null,26260.184756,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2012,2012,USD,US Dollar,0,Units,null,null,27000.730262,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2013,2013,USD,US Dollar,0,Units,null,null,28021.090416,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2014,2014,USD,US Dollar,0,Units,null,null,29029.587681,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2015,2015,USD,US Dollar,0,Units,null,null,30062.179649,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2016,2016,USD,US Dollar,0,Units,null,null,29737.53009,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2017,2017,USD,US Dollar,0,Units,null,null,30147.015977,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2018,2018,USD,US Dollar,0,Units,null,null,31374.187996,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2019,2019,USD,US Dollar,0,Units,null,null,33949.002023,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2020,2020,USD,US Dollar,0,Units,null,null,34988.895746,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2021,2021,USD,US Dollar,0,Units,null,null,37840.732135,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2022,2022,USD,US Dollar,0,Units,null,null,40586.474879,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1995,1995,USD,US Dollar,0,Units,null,null,16278.859958,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1996,1996,USD,US Dollar,0,Units,null,null,16976.240692,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1997,1997,USD,US Dollar,0,Units,null,null,17912.763355,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1998,1998,USD,US Dollar,0,Units,null,null,19100.967263,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1999,1999,USD,US Dollar,0,Units,null,null,19962.792109,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2000,2000,USD,US Dollar,0,Units,null,null,21594.171789,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2001,2001,USD,US Dollar,0,Units,null,null,23003.462493,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2002,2002,USD,US Dollar,0,Units,null,null,24376.32871,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2003,2003,USD,US Dollar,0,Units,null,null,25042.410057,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2004,2004,USD,US Dollar,0,Units,null,null,26182.634737,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2005,2005,USD,US Dollar,0,Units,null,null,27600.937175,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2006,2006,USD,US Dollar,0,Units,null,null,30745.509492,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2007,2007,USD,US Dollar,0,Units,null,null,32470.306607,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2008,2008,USD,US Dollar,0,Units,null,null,33242.245427,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2009,2009,USD,US Dollar,0,Units,null,null,32088.255409,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2010,2010,USD,US Dollar,0,Units,null,null,31687.026072,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2011,2011,USD,US Dollar,0,Units,null,null,31872.363088,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2012,2012,USD,US Dollar,0,Units,null,null,31724.785352,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2013,2013,USD,US Dollar,0,Units,null,null,32463.123679,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2014,2014,USD,US Dollar,0,Units,null,null,33558.976673,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2015,2015,USD,US Dollar,0,Units,null,null,34945.481614,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2016,2016,USD,US Dollar,0,Units,null,null,37333.06491,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2017,2017,USD,US Dollar,0,Units,null,null,39601.479631,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2018,2018,USD,US Dollar,0,Units,null,null,40776.768298,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2019,2019,USD,US Dollar,0,Units,null,null,43767.034223,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2020,2020,USD,US Dollar,0,Units,null,null,38975.562616,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2021,2021,USD,US Dollar,0,Units,null,null,43698.22261,P,Provisional value,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2022,2022,USD,US Dollar,0,Units,null,null,48852.43865,P,Provisional value,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1995,1995,USD,US Dollar,0,Units,null,null,30564.557005,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1996,1996,USD,US Dollar,0,Units,null,null,31231.682419,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1997,1997,USD,US Dollar,0,Units,null,null,32434.883646,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1998,1998,USD,US Dollar,0,Units,null,null,33542.630813,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1999,1999,USD,US Dollar,0,Units,null,null,34401.809168,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2000,2000,USD,US Dollar,0,Units,null,null,36349.369952,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2001,2001,USD,US Dollar,0,Units,null,null,37518.643195,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2002,2002,USD,US Dollar,0,Units,null,null,38410.604089,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2003,2003,USD,US Dollar,0,Units,null,null,38448.898134,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2004,2004,USD,US Dollar,0,Units,null,null,39885.80722,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2005,2005,USD,US Dollar,0,Units,null,null,41244.643767,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2006,2006,USD,US Dollar,0,Units,null,null,45965.739724,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2007,2007,USD,US Dollar,0,Units,null,null,50589.665305,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2008,2008,USD,US Dollar,0,Units,null,null,53498.013101,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2009,2009,USD,US Dollar,0,Units,null,null,52730.63307,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2010,2010,USD,US Dollar,0,Units,null,null,54342.569299,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2011,2011,USD,US Dollar,0,Units,null,null,57493.56602,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2012,2012,USD,US Dollar,0,Units,null,null,59440.934085,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2013,2013,USD,US Dollar,0,Units,null,null,61656.490978,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2014,2014,USD,US Dollar,0,Units,null,null,63417.043081,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2015,2015,USD,US Dollar,0,Units,null,null,65265.050827,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2016,2016,USD,US Dollar,0,Units,null,null,67350.735189,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2017,2017,USD,US Dollar,0,Units,null,null,68193.502958,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2018,2018,USD,US Dollar,0,Units,null,null,70688.84449,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2019,2019,USD,US Dollar,0,Units,null,null,73732.233559,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2020,2020,USD,US Dollar,0,Units,null,null,72997.822326,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2021,2021,USD,US Dollar,0,Units,null,null,81603.187365,P,Provisional value,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2022,2022,USD,US Dollar,0,Units,null,null,90685.40799,P,Provisional value,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1995,1995,USD,US Dollar,0,Units,null,null,20578.913183,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1996,1996,USD,US Dollar,0,Units,null,null,21939.543558,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1997,1997,USD,US Dollar,0,Units,null,null,23066.34744,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1998,1998,USD,US Dollar,0,Units,null,null,23692.600165,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1999,1999,USD,US Dollar,0,Units,null,null,24492.865796,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2000,2000,USD,US Dollar,0,Units,null,null,26532.76937,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2001,2001,USD,US Dollar,0,Units,null,null,27918.679367,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2002,2002,USD,US Dollar,0,Units,null,null,29091.26654,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2003,2003,USD,US Dollar,0,Units,null,null,30322.920667,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2004,2004,USD,US Dollar,0,Units,null,null,32075.752476,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2005,2005,USD,US Dollar,0,Units,null,null,32719.743558,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2006,2006,USD,US Dollar,0,Units,null,null,34746.155294,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2007,2007,USD,US Dollar,0,Units,null,null,35525.293924,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2008,2008,USD,US Dollar,0,Units,null,null,36734.676772,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2009,2009,USD,US Dollar,0,Units,null,null,35031.900055,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2010,2010,USD,US Dollar,0,Units,null,null,36491.346386,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2011,2011,USD,US Dollar,0,Units,null,null,37208.971903,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2012,2012,USD,US Dollar,0,Units,null,null,38340.215681,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2013,2013,USD,US Dollar,0,Units,null,null,39968.102283,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2014,2014,USD,US Dollar,0,Units,null,null,41281.542063,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2015,2015,USD,US Dollar,0,Units,null,null,42500.909156,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2016,2016,USD,US Dollar,0,Units,null,null,44057.689096,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2017,2017,USD,US Dollar,0,Units,null,null,46061.354379,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2018,2018,USD,US Dollar,0,Units,null,null,47107.7092,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2019,2019,USD,US Dollar,0,Units,null,null,49940.54115,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2020,2020,USD,US Dollar,0,Units,null,null,48006.081301,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2021,2021,USD,US Dollar,0,Units,null,null,52841.89224,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2022,2022,USD,US Dollar,0,Units,null,null,56765.788901,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1995,1995,USD,US Dollar,0,Units,null,null,6646.387322,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1996,1996,USD,US Dollar,0,Units,null,null,6767.940573,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1997,1997,USD,US Dollar,0,Units,null,null,7000.196798,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1998,1998,USD,US Dollar,0,Units,null,null,7022.024884,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",1999,1999,USD,US Dollar,0,Units,null,null,6658.492888,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2000,2000,USD,US Dollar,0,Units,null,null,6886.405819,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2001,2001,USD,US Dollar,0,Units,null,null,7068.835584,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2002,2002,USD,US Dollar,0,Units,null,null,7265.177903,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2003,2003,USD,US Dollar,0,Units,null,null,7604.164565,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2004,2004,USD,US Dollar,0,Units,null,null,8127.579576,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2005,2005,USD,US Dollar,0,Units,null,null,8676.107355,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2006,2006,USD,US Dollar,0,Units,null,null,9433.241822,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2007,2007,USD,US Dollar,0,Units,null,null,10228.188007,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2008,2008,USD,US Dollar,0,Units,null,null,10651.506633,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2009,2009,USD,US Dollar,0,Units,null,null,10720.914286,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2010,2010,USD,US Dollar,0,Units,null,null,11206.221832,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2011,2011,USD,US Dollar,0,Units,null,null,12108.234854,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),HCPC,"Per head, current prices, current PPPs",2012,2012,USD,US Dollar,0,Units,null,null,12530.807654,null,null,null
