LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Period,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,AUD,Australian Dollar,6,Millions,null,null,124634,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,AUD,Australian Dollar,6,Millions,null,null,126251,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,AUD,Australian Dollar,6,Millions,null,null,128919,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,AUD,Australian Dollar,6,Millions,null,null,131454,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,AUD,Australian Dollar,6,Millions,null,null,133179,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,AUD,Australian Dollar,6,Millions,null,null,135312,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,AUD,Australian Dollar,6,Millions,null,null,136041,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,AUD,Australian Dollar,6,Millions,null,null,137976,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,AUD,Australian Dollar,6,Millions,null,null,139192,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,AUD,Australian Dollar,6,Millions,null,null,142708,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,AUD,Australian Dollar,6,Millions,null,null,143689,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,AUD,Australian Dollar,6,Millions,null,null,147499,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,AUD,Australian Dollar,6,Millions,null,null,148549,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,AUD,Australian Dollar,6,Millions,null,null,149790,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,AUD,Australian Dollar,6,Millions,null,null,152464,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,AUD,Australian Dollar,6,Millions,null,null,155332,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,AUD,Australian Dollar,6,Millions,null,null,156785,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,AUD,Australian Dollar,6,Millions,null,null,157702,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,AUD,Australian Dollar,6,Millions,null,null,160590,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,AUD,Australian Dollar,6,Millions,null,null,163452,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,AUD,Australian Dollar,6,Millions,null,null,168406,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,AUD,Australian Dollar,6,Millions,null,null,170526,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,AUD,Australian Dollar,6,Millions,null,null,174683,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,AUD,Australian Dollar,6,Millions,null,null,173770,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,AUD,Australian Dollar,6,Millions,null,null,178724,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,AUD,Australian Dollar,6,Millions,null,null,180494,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,AUD,Australian Dollar,6,Millions,null,null,184236,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,AUD,Australian Dollar,6,Millions,null,null,186823,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,AUD,Australian Dollar,6,Millions,null,null,190935,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,AUD,Australian Dollar,6,Millions,null,null,194244,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,AUD,Australian Dollar,6,Millions,null,null,196919,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,AUD,Australian Dollar,6,Millions,null,null,200215,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,AUD,Australian Dollar,6,Millions,null,null,202404,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,AUD,Australian Dollar,6,Millions,null,null,204459,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,AUD,Australian Dollar,6,Millions,null,null,209199,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,AUD,Australian Dollar,6,Millions,null,null,214403,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,AUD,Australian Dollar,6,Millions,null,null,218589,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,AUD,Australian Dollar,6,Millions,null,null,221941,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,AUD,Australian Dollar,6,Millions,null,null,225078,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,AUD,Australian Dollar,6,Millions,null,null,228980,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,AUD,Australian Dollar,6,Millions,null,null,233171,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,AUD,Australian Dollar,6,Millions,null,null,238126,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,AUD,Australian Dollar,6,Millions,null,null,243762,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,AUD,Australian Dollar,6,Millions,null,null,249026,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,AUD,Australian Dollar,6,Millions,null,null,252113,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,AUD,Australian Dollar,6,Millions,null,null,255350,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,AUD,Australian Dollar,6,Millions,null,null,262675,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,AUD,Australian Dollar,6,Millions,null,null,269680,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,AUD,Australian Dollar,6,Millions,null,null,276691,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,AUD,Australian Dollar,6,Millions,null,null,280622,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,AUD,Australian Dollar,6,Millions,null,null,285076,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,AUD,Australian Dollar,6,Millions,null,null,290540,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,AUD,Australian Dollar,6,Millions,null,null,298154,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,AUD,Australian Dollar,6,Millions,null,null,305771,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,AUD,Australian Dollar,6,Millions,null,null,315575,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,AUD,Australian Dollar,6,Millions,null,null,316027,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,AUD,Australian Dollar,6,Millions,null,null,317304,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,AUD,Australian Dollar,6,Millions,null,null,312800,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,AUD,Australian Dollar,6,Millions,null,null,313961,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,AUD,Australian Dollar,6,Millions,null,null,320902,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,AUD,Australian Dollar,6,Millions,null,null,328507,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,AUD,Australian Dollar,6,Millions,null,null,340026,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,AUD,Australian Dollar,6,Millions,null,null,344946,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,AUD,Australian Dollar,6,Millions,null,null,351132,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,AUD,Australian Dollar,6,Millions,null,null,356778,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,AUD,Australian Dollar,6,Millions,null,null,365804,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,AUD,Australian Dollar,6,Millions,null,null,372514,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,AUD,Australian Dollar,6,Millions,null,null,373081,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,AUD,Australian Dollar,6,Millions,null,null,374301,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,AUD,Australian Dollar,6,Millions,null,null,379496,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,AUD,Australian Dollar,6,Millions,null,null,380261,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,AUD,Australian Dollar,6,Millions,null,null,381890,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,AUD,Australian Dollar,6,Millions,null,null,385580,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,AUD,Australian Dollar,6,Millions,null,null,389831,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,AUD,Australian Dollar,6,Millions,null,null,394092,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,AUD,Australian Dollar,6,Millions,null,null,400237,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,AUD,Australian Dollar,6,Millions,null,null,403459,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,AUD,Australian Dollar,6,Millions,null,null,402872,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,AUD,Australian Dollar,6,Millions,null,null,402871,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,AUD,Australian Dollar,6,Millions,null,null,405536,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,AUD,Australian Dollar,6,Millions,null,null,408391,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,AUD,Australian Dollar,6,Millions,null,null,407460,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,AUD,Australian Dollar,6,Millions,null,null,412086,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,AUD,Australian Dollar,6,Millions,null,null,412366,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,AUD,Australian Dollar,6,Millions,null,null,414883,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,AUD,Australian Dollar,6,Millions,null,null,419659,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,AUD,Australian Dollar,6,Millions,null,null,425175,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,AUD,Australian Dollar,6,Millions,null,null,439274,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,AUD,Australian Dollar,6,Millions,null,null,447478,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,AUD,Australian Dollar,6,Millions,null,null,447241,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,AUD,Australian Dollar,6,Millions,null,null,452798,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,AUD,Australian Dollar,6,Millions,null,null,455628,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,AUD,Australian Dollar,6,Millions,null,null,464865,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,AUD,Australian Dollar,6,Millions,null,null,470918,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,AUD,Australian Dollar,6,Millions,null,null,477941,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,AUD,Australian Dollar,6,Millions,null,null,483115,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,AUD,Australian Dollar,6,Millions,null,null,490391,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,AUD,Australian Dollar,6,Millions,null,null,497730,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,AUD,Australian Dollar,6,Millions,null,null,504358,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,AUD,Australian Dollar,6,Millions,null,null,503721,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,AUD,Australian Dollar,6,Millions,null,null,506395,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,AUD,Australian Dollar,6,Millions,null,null,468808,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,AUD,Australian Dollar,6,Millions,null,null,489278,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,AUD,Australian Dollar,6,Millions,null,null,512500,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,AUD,Australian Dollar,6,Millions,null,null,534727,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,AUD,Australian Dollar,6,Millions,null,null,552389,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,AUD,Australian Dollar,6,Millions,null,null,549270,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,AUD,Australian Dollar,6,Millions,null,null,568718,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,AUD,Australian Dollar,6,Millions,null,null,595459,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,AUD,Australian Dollar,6,Millions,null,null,622359,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,AUD,Australian Dollar,6,Millions,null,null,626601,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,AUD,Australian Dollar,6,Millions,null,null,637182,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,AUD,Australian Dollar,6,Millions,null,null,651649,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,AUD,Australian Dollar,6,Millions,null,null,646920,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,AUD,Australian Dollar,6,Millions,null,null,654643,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,EUR,Euro,6,Millions,null,null,43508.2,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,EUR,Euro,6,Millions,null,null,43956.7,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,EUR,Euro,6,Millions,null,null,44377.6,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,EUR,Euro,6,Millions,null,null,44779.8,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,EUR,Euro,6,Millions,null,null,44976.8,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,EUR,Euro,6,Millions,null,null,45454.7,null,null,null
